QC_ID,Step_Execution,LOC,File_Dir,File_Name,Delimiter,File_Format,Column_Name,Check_Type,Frequency,Status,Lower_Threshold,Upper_Threshold,Criticality_Flag,Parameter1,Parameter2,Write_Mode,File_Append_Location,Exception_Statement
68,Post,US_FIA,s3://aws-a0188-use1-00-p-s3b-data-lake-lilly-0071a-pdb03/01_INPUT_FILES/FI_MASTER_FILES/activitymetric/,activitymetric,",",parquet,orgunit_id,Custom_Count_Check,Daily,Active,NA,NA,NA,prerequisite condition,"select count(*) from 
(select orgunit_id, 
customer_id,
salesforce_id,
user_id,
count(actual_SOA_ENGAGED) as actual_SOA_ENGAGED_cnt,
count(Veeva_SOA_ENGAGED) as Veeva_SOA_ENGAGED_cnt
from (
SELECT   A.orgunit_id
		,A.customer_id
		,upper(A.salesforce_id) AS salesforce_id
		,A.user_id
		,A.SOA_ENGAGED as actual_SOA_ENGAGED
		,max(CASE 
			WHEN B.SOA_ENGAGED IS NULL
				OR B.SOA_ENGAGED = 0
				THEN 0
			ELSE B.SOA_ENGAGED
			END) AS Veeva_SOA_ENGAGED
	FROM 
	(select  a.orgunit_id,	a.product_id,	a.customer_id,	a.salesforce_id,	a.user_id,
a.SOA_ENGAGED, cast(b.end_date as date) as activty_date from src as a
left join
timedata as b on a.time_id=b.time_id
) A
INNER JOIN
(
SELECT lilly_person_id AS hcp_id ,
           B.product_id_m_prod ,
           max(CASE
                   WHEN upper(channel) = 'SOA_ENGAGED' THEN 1
                   ELSE 0
               END) AS SOA_ENGAGED ,
           NULL AS P2P ,
           max(CASE
                   WHEN upper(channel) = 'HQ_EMAIL_ENGAGED' THEN 1
                   ELSE 0
               END) AS HQ_EMAIL_ENGAGED ,
           max(CASE
                   WHEN upper(channel) = 'SOA_SENT' THEN 1
                   ELSE 0
               END) AS SOA_SENT,
           max(CASE
                   WHEN upper(channel) = 'HQ_EMAIL_SENT' THEN 1
                   ELSE 0
               END) AS HQ_EMAIL_SENT
   FROM
     ( SELECT A.* ,
              m_prod.attr_val AS product_id_m_prod
      FROM
        ( SELECT lilly_person_id ,
                 BRND_EMAIL.indctn AS indication_id ,
                 actvy_dt AS activity_date ,
                 CASE
                     WHEN upper(BRND_EMAIL.data_src_cd) IN ('SFMC',
                                                            'HIBBERT')
                          AND upper(BRND_EMAIL.platform) IN ('SK&A',
                                                             'LILLY SFMC',
                                                             'HEALTHLINK SFMC') THEN 'HQ_EMAIL_ENGAGED'
                     WHEN upper(BRND_EMAIL.data_src_cd) IN ('DOXIMITY',
                                                            'MEDSCAPE',
                                                            'EPOCRATES',
                                                            'DOXIMITY')
                          AND upper(BRND_EMAIL.platform) IN ('DOCNEWS ALERT',
                                                             'BRAND ALERT',
                                                             'EMAIL',
                                                             'POINT OF CONTACT',
                                                             'POC',
                                                             'DOCALERT') THEN 'SOA_ENGAGED'
                     ELSE 'NA'
                 END AS channel ,
                 msg_type AS message_type ,
                 NULL AS HQ_TACTIC_TITLE_SENT ,
                 NULL AS CONTENT_CATEGORY_SENT ,
                 CASE
                     WHEN upper(BRND_EMAIL.data_src_cd) IN ('SFMC',
                                                            'HIBBERT') THEN concat(""titled "",max(tactic_description),""."")
                 END AS HQ_TACTIC_TITLE_ENGAGED ,
                 CASE
                     WHEN upper(BRND_EMAIL.data_src_cd) NOT IN ('SFMC',
                                                                'HIBBERT') THEN concat(""on "",max(primary_category),""."")
                 END AS CONTENT_CATEGORY_ENGAGED ,
                 NULL AS topic
         FROM BRAND_SENT_EMAILS BRND_EMAIL
         LEFT JOIN CAP_EXTRACT CAP ON tactic_id = CAP.verso_tactic_id
         WHERE ( upper(actvy_data_type) LIKE '%CLICK%'
                OR upper(actvy_data_type) LIKE '%OPEN%'
                OR upper(actvy_data_type) LIKE '%ASSET_START_INTERACTION%' )
           AND upper(actvy_type) LIKE '%ENGAGEMENT%'
           AND lilly_person_id IS NOT NULL
         GROUP BY lilly_person_id ,
                  actvy_dt ,
                  BRND_EMAIL.data_src_cd ,
                  BRND_EMAIL.platform ,
                  msg_type ,
                  BRND_EMAIL.indctn
			) A
      INNER JOIN
        (SELECT attr_val,
                src_prod_nm
         FROM M_PROD_XREF
         WHERE src_nm ='SOA_ACTIVITY_FI') m_prod
		 ON m_prod.src_prod_nm = upper(A.indication_id)
		  WHERE A.channel <> 'NA' 
		  ) B
   GROUP BY lilly_person_id ,
            product_id_m_prod ) B ON A.customer_id = B.hcp_id
AND upper(B.product_id_m_prod) = upper(A.product_id)

group by A.orgunit_id,A.customer_id,upper(A.salesforce_id),A.user_id,A.SOA_ENGAGED
        ) M
        group by orgunit_id, customer_id,salesforce_id,user_id
        having count(actual_SOA_ENGAGED) != count(veeva_SOA_ENGAGED)
) m",NA,NA,DTT | TEST | There is a mismatch in between the number SOA engaged for any HCPs across any product in the searchable universe in comparision to veeva call2 activity
69,Post,US_FIA,s3://aws-a0188-use1-00-p-s3b-data-lake-lilly-0071a-pdb03/01_INPUT_FILES/FI_MASTER_FILES/activitymetric/,activitymetric,",",parquet,orgunit_id,Custom_Count_Check,Daily,Active,NA,NA,NA,prerequisite condition,"select count(*) from 
(select orgunit_id, 
customer_id,
salesforce_id,
user_id,
count(actual_hq_email_engaged) as actual_hq_email_engaged_cnt,
count(Veeva_hq_email_engaged) as Veeva_hq_email_engaged_cnt
from (
SELECT   A.orgunit_id
		,A.customer_id
		,upper(A.salesforce_id) AS salesforce_id
		,A.user_id
		,A.hq_email_engaged as actual_hq_email_engaged
		,max(CASE 
			WHEN B.hq_email_engaged IS NULL
				OR B.hq_email_engaged = 0
				THEN 0
			ELSE B.hq_email_engaged
			END) AS Veeva_hq_email_engaged 
	FROM 
	(select  a.orgunit_id,	a.product_id,	a.customer_id,	a.salesforce_id,	a.user_id,
a.hq_email_engaged , cast(b.end_date as date) as activty_date from src as a
left join
timedata as b on a.time_id=b.time_id
) A
INNER JOIN
(
SELECT lilly_person_id AS hcp_id ,
           B.product_id_m_prod ,
           max(CASE
                   WHEN upper(channel) = 'SOA_ENGAGED' THEN 1
                   ELSE 0
               END) AS SOA_ENGAGED ,
           NULL AS P2P ,
           max(CASE
                   WHEN upper(channel) = 'HQ_EMAIL_ENGAGED' THEN 1
                   ELSE 0
               END) AS HQ_EMAIL_ENGAGED ,
           max(CASE
                   WHEN upper(channel) = 'SOA_SENT' THEN 1
                   ELSE 0
               END) AS SOA_SENT,
           max(CASE
                   WHEN upper(channel) = 'HQ_EMAIL_SENT' THEN 1
                   ELSE 0
               END) AS HQ_EMAIL_SENT
   FROM
     ( SELECT A.* ,
              m_prod.attr_val AS product_id_m_prod
      FROM
        ( SELECT lilly_person_id ,
                 BRND_EMAIL.indctn AS indication_id ,
                 actvy_dt AS activity_date ,
                 CASE
                     WHEN upper(BRND_EMAIL.data_src_cd) IN ('SFMC',
                                                            'HIBBERT')
                          AND upper(BRND_EMAIL.platform) IN ('SK&A',
                                                             'LILLY SFMC',
                                                             'HEALTHLINK SFMC') THEN 'HQ_EMAIL_ENGAGED'
                     WHEN upper(BRND_EMAIL.data_src_cd) IN ('DOXIMITY',
                                                            'MEDSCAPE',
                                                            'EPOCRATES',
                                                            'DOXIMITY')
                          AND upper(BRND_EMAIL.platform) IN ('DOCNEWS ALERT',
                                                             'BRAND ALERT',
                                                             'EMAIL',
                                                             'POINT OF CONTACT',
                                                             'POC',
                                                             'DOCALERT') THEN 'SOA_ENGAGED'
                     ELSE 'NA'
                 END AS channel ,
                 msg_type AS message_type ,
                 NULL AS HQ_TACTIC_TITLE_SENT ,
                 NULL AS CONTENT_CATEGORY_SENT ,
                 CASE
                     WHEN upper(BRND_EMAIL.data_src_cd) IN ('SFMC',
                                                            'HIBBERT') THEN concat(""titled "",max(tactic_description),""."")
                 END AS HQ_TACTIC_TITLE_ENGAGED ,
                 CASE
                     WHEN upper(BRND_EMAIL.data_src_cd) NOT IN ('SFMC',
                                                                'HIBBERT') THEN concat(""on "",max(primary_category),""."")
                 END AS CONTENT_CATEGORY_ENGAGED ,
                 NULL AS topic
         FROM BRAND_SENT_EMAILS BRND_EMAIL
         LEFT JOIN CAP_EXTRACT CAP ON tactic_id = CAP.verso_tactic_id
         WHERE ( upper(actvy_data_type) LIKE '%CLICK%'
                OR upper(actvy_data_type) LIKE '%OPEN%'
                OR upper(actvy_data_type) LIKE '%ASSET_START_INTERACTION%' )
           AND upper(actvy_type) LIKE '%ENGAGEMENT%'
           AND lilly_person_id IS NOT NULL
         GROUP BY lilly_person_id ,
                  actvy_dt ,
                  BRND_EMAIL.data_src_cd ,
                  BRND_EMAIL.platform ,
                  msg_type ,
                  BRND_EMAIL.indctn
			) A
      INNER JOIN
        (SELECT attr_val,
                src_prod_nm
         FROM M_PROD_XREF
         WHERE src_nm ='SOA_ACTIVITY_FI') m_prod
		 ON m_prod.src_prod_nm = upper(A.indication_id)
		  WHERE A.channel <> 'NA' 
		  ) B
   GROUP BY lilly_person_id ,
            product_id_m_prod ) B ON A.customer_id = B.hcp_id
AND upper(B.product_id_m_prod) = upper(A.product_id)

group by A.orgunit_id,A.customer_id,upper(A.salesforce_id),A.user_id,A.hq_email_engaged
        ) M
        group by orgunit_id, customer_id,salesforce_id,user_id
        having count(actual_hq_email_engaged) != count(veeva_hq_email_engaged)
) m",NA,NA,DTT | TEST | There is a mismatch in between the number HQ Email engaged for any HCPs across any product in the searchable universe in comparision to veeva call2 activity
70,Post,US_FIA,s3://aws-a0188-use1-00-p-s3b-data-lake-lilly-0071a-pdb03/01_INPUT_FILES/FI_MASTER_FILES/activitymetric/,activitymetric,",",parquet,orgunit_id,Custom_Count_Check,Daily,Active,NA,NA,NA,prerequisite condition,"select count(*) from 
(select orgunit_id, 
customer_id,
salesforce_id,
user_id,
count(actual_p2p) as actual_p2p_cnt,
count(Veeva_p2p) as Veeva_p2p_cnt
from (
SELECT   A.orgunit_id
		,A.customer_id
		,upper(A.salesforce_id) AS salesforce_id
		,A.user_id
		,A.activty_date
		,A.p2p as actual_p2p
		,max(CASE 
			WHEN B.p2p IS NULL
				OR B.p2p = 0
				THEN 0
			ELSE B.p2p
			END) AS Veeva_p2p 
	FROM 
	(select  a.orgunit_id,	a.product_id,	a.customer_id,	a.salesforce_id,	a.user_id,
a.p2p , cast(b.end_date as date) as activty_date from src as a
left join
timedata as b on a.time_id=b.time_id
) A
INNER JOIN
(
SELECT lilly_person_id AS hcp_id
		,TOPIC
		,activity_date
		,max(CASE 
				WHEN upper(channel) = 'P2P'
					THEN 1
				ELSE 0
				END) AS P2P
		,m_prod.attr_val as attr_val
	FROM (
		SELECT *
		FROM (
			SELECT p2p_activity.*
			FROM (
				SELECT HCP_ID AS lilly_person_id
					,from_unixtime(unix_timestamp(ACTVY_STRT_DT, 'yyyy-MM-dd'), 'yyyy-MM-dd') AS activity_date
					,'P2P' AS channel
					,'' AS message_type
					,NULL AS HQ_TACTIC_TITLE_ENGAGED
					,NULL AS HQ_TACTIC_TITLE_SENT
					,NULL AS CONTENT_CATEGORY_ENGAGED
					,NULL AS CONTENT_CATEGORY_SENT
					,CONCAT(""on "",max(topic),""."") as topic
					,BRND_DISEASE_STATE
				FROM P2P_SPEAKER_PROGRAMS
				WHERE HCP_ID IS NOT NULL
					AND length(HCP_ID) = 11
					AND upper(BRND_DISEASE_STATE) IN (select src_prod_nm from M_PROD_XREF where src_nm ='P2P_ACTIVITY_FI')
					AND UPPER(TRIM(ATTENDED)) = 'YES'
					AND UPPER(TRIM(ATTENDEE_TYPE)) = 'HCP'
				GROUP BY HCP_ID
					,ACTVY_STRT_DT
					,BRND_DISEASE_STATE
				) AS p2p_activity
			WHERE p2p_activity.channel <> 'NA'
			) p2p_final
		) B
		LEFT JOIN (select src_prod_nm,attr_val from M_PROD_XREF 
		where src_nm ='P2P_ACTIVITY_FI') m_prod 
		on m_prod.src_prod_nm = upper(B.BRND_DISEASE_STATE)
	GROUP BY lilly_person_id
		,TOPIC
		,activity_date
		,attr_val
		) B
		ON A.customer_id = B.hcp_id
			AND B.attr_val = A.product_id AND A.activty_date=B.activity_date
			group by A.orgunit_id,A.customer_id,upper(A.salesforce_id),A.user_id,A.p2p,A.activty_date
        ) M
        group by orgunit_id, customer_id,salesforce_id,user_id
        having count(actual_p2p) != count(veeva_p2p)
) m",NA,NA,DTT | TEST | There is a mismatch in between the number P2P interaction for any HCPs across any product in the searchable universe in comparision to veeva call2 activity
71,Post,US_FIA,s3://aws-a0188-use1-00-p-s3b-data-lake-lilly-0071a-pdb03/01_INPUT_FILES/FI_MASTER_FILES/activitymetric/,activitymetric,",",parquet,orgunit_id,Custom_Count_Check,Daily,Active,NA,NA,NA,prerequisite condition,"select count(*) from 
(select orgunit_id, 
customer_id,
salesforce_id,
user_id,
count(actual_vae_engaged) as actual_vae_engaged_cnt,
count(Veeva_vae_engaged) as Veeva_vae_engaged_cnt
from (
SELECT A.orgunit_id
		,A.customer_id
		,upper(A.salesforce_id) AS salesforce_id
		,A.user_id
		,A.vae_engaged as actual_vae_engaged
		,Date1
		,max(CASE 
			WHEN B.vae_engaged IS NULL
				OR B.vae_engaged = 0
				THEN 0
			ELSE B.vae_engaged
			END) AS Veeva_vae_engaged
	FROM 
	(select  a.orgunit_id,	a.product_id,	a.customer_id,	a.salesforce_id,	a.user_id,
a.vae_engaged, cast(b.end_date as date) as activty_date from src as a
left join
timedata as b on a.time_id=b.time_id
) A
	
    INNER JOIN (
		SELECT DISTINCT person_id__c AS hcp_id,
                ownerid AS owner_id,
                cast(substr(activity_datetime_vod__c, 1, 10) AS DATE) AS date1,
                product_id,
                CASE
                    WHEN upper(event_type_vod__c) IN ('DELIVERED_VOD') THEN 1
                    ELSE 0
                END AS VAE_SENT,
                CASE
                    WHEN upper(event_type_vod__c) IN ('CLICKED_VOD',
                                                      'DOWNLOADED_VOD',
                                                      'VIEWED_VOD') THEN 1
                    ELSE 0
                END AS VAE_ENGAGED
FROM
  (SELECT event_type_vod__c,
          activity_datetime_vod__c,
          B.product,
          B.ownerid,
          B.tactic_name,
          C.person_id__c,
          D.external_id_vod__c AS product_id
   FROM
     (SELECT account_vod__c,
             activity_datetime_vod__c,
             event_type_vod__c,
             product,
             ownerid,
             max(tactic_name) as tactic_name,
             product_vod__c
      FROM
        (SELECT account_vod__c,
                event_type_vod__c,
                cast(substr(activity_datetime_vod__c, 1, 10) AS DATE) AS activity_datetime_vod__c,
                B.product_display_vod__c AS product,
                B.product_vod__c,
                B.ownerid,
                B.tactic_name,
                B.id
         FROM
           (SELECT *
            FROM LDG_VEEVA_EMAIL_ACTIVITY) AS A
         INNER JOIN
           (SELECT a.*,
                   c.*
            FROM LDG_VEEVA_SENT_EMAIL a
            INNER JOIN LDG_VEEVA_APV_DOC b ON a.approved_email_template_vod__c = b.id
            INNER JOIN edb_xref c ON b.vault_document_id_vod__c = c.document_id
            WHERE upper(a.status_vod__c) = 'DELIVERED_VOD' ) AS B ON A.sent_email_vod__c = B.id) P
      GROUP BY account_vod__c,
               activity_datetime_vod__c,
               event_type_vod__c,
               product,
               ownerid,
               product_vod__c) B
   INNER JOIN LDG_VEEVA_ACCOUNTS AS C ON B.account_vod__c = C.id
   INNER JOIN LDG_VEEVA_PROD D ON upper(B.product_vod__c) = upper(D.id)) A
    WHERE upper(product) IN
    (SELECT tgt_prod_nm
     FROM M_PROD_XREF
     WHERE src_nm  = 'TEAM_RESP_CD'
       AND attr_val IN
         (SELECT DISTINCT product_id
          FROM rep_alignment)
       AND actv = 'Y'
       AND tgt_prod_nm IS NOT NULL
				)
		) B
        on A.customer_id = B.hcp_id and A.user_id = B.owner_id and substr(trim(A.product_id),1,9) = B.product_id
        group by A.orgunit_id,A.customer_id,upper(A.salesforce_id),A.user_id,Date1,A.vae_engaged
        ) M
        group by orgunit_id, customer_id,salesforce_id,user_id
        having count(actual_vae_engaged) != count(veeva_vae_engaged)
) m",NA,NA,DTT | TEST | There is a mismatch in between the number VAE engaged for any HCPs across any product in the searchable universe in comparision to veeva call2 activity
72,Post,US_FIA,s3://aws-a0188-use1-00-p-s3b-data-lake-lilly-0071a-pdb03/04_ARCHIVAL/date=current_date/01_INPUT_FILES/FI_MASTER_FILES/insight/,insights,",",parquet,insight_text,Custom_Count_Check,Daily,Active,NA,NA,NA,prerequisite condition,"select count(src.insight_text) as count 
from src
inner join insightentitymapping mapp
on src.insight_id = mapp.insight_id
left join UNIVERSAL_CUSTOMER_LIST
on UNIVERSAL_CUSTOMER_LIST.customer_id = mapp.entity_id
where UNIVERSAL_CUSTOMER_LIST.ama_pdrp_out in ('YES') and src.insight_text not like '%PDRP%'",NA,NA,DTT | TEST | The PDRP HCPs are not flagged correctly in the FI app backend data file for HCPs
73,Post,US_FIA,s3://aws-a0188-use1-00-p-s3b-data-lake-lilly-0071a-pdb03/01_INPUT_FILES/FI_MASTER_FILES/POST_PROCESSING_MASTER/date=current_date/,POST_PROCESSING_MASTER,|,csv,cloud_tag_1,Custom_Count_Check,Daily,Active,NA,NA,NA,prerequisite condition,"select count(*) from
(
select metric from (select cloud_tag_1 metric
from src
union all
select cloud_tag_2 metric
from src
union all
select cloud_tag_3 metric
from src
union all
select cloud_tag_4 metric
from src
union all
select cloud_tag_5 metric
from src
union all
select cloud_tag_6 metric
from src
)x
where x.metric not in ('NA','N/A',null)
except
select distinct metric_key
from METRIC_MAPPING
)z",NA,NA,DTT | TEST | The cloud tags are not populated correctly in the FI app backend file for insight metrics and rationale
74,Post,US_FIA,s3://aws-a0188-use1-00-p-s3b-data-lake-lilly-0071a-pdb03/01_INPUT_FILES/FI_MASTER_FILES/POST_PROCESSING_MASTER/date=current_date/,POST_PROCESSING,|,csv,metric_name_1,Custom_Count_Check,Daily,Active,NA,NA,NA,prerequisite condition,"select count(*) from
(select metric from 
(select metric_name_1 metric
from src
union all
select metric_name_2 metric
from src
union all
select metric_name_3 metric
from src
union all
select metric_name_4 metric
from src
union all
select metric_name_5 metric
from src
union all
select metric_name_6 metric
from src
) as x
where x.metric not in ('NA','N/A',null)
except
select distinct metric_key
from metric_mapping
)z",NA,NA,DTT | TEST | The active metrics getting populated are not a sub set of existing metrics.
75,Post,US_FIA,s3://aws-a0188-use1-00-p-s3b-data-lake-lilly-0071a-pdb03/01_INPUT_FILES/FI_MASTER_FILES/customerproductorgunitplanchannelnumericmetric/,customerproductorgunitplanchannelnumericmetric,",",parquet,channel_id,Custom_Count_Check,Daily,Active,NA,NA,NA,prerequisite condition,"select count(*)
from
(select distinct upper(channel_id) as channel_id from src as m
except
select distinct upper(method_of_payment) as channel_id from payer as b where method_of_payment in ('ASSISTANCE','COMMERCIAL','FFS MEDICAID','MEDICARE','MGD MEDICAID','MEDICARE D','CASH','UNKNOWN','UNKNOWN MEDICAL')
) a",NA,NA,DTT | TEST | The list of MOPs does not match exactly with the MOPs as per aligned requirement
76,Post,US_FIA,s3://aws-a0188-use1-00-p-s3b-data-lake-lilly-0071a-pdb03/02_OUTPUT_FILES/INGESTIONS/MASTER/UNIVERSAL_CUSTOMER_LIST/,Universal_Customer_list,",",parquet,customer_id,Custom_Count_Check,Daily,Active,NA,NA,NA,prerequisite condition,"select count(*) from
(SELECT DISTINCT CASE
                    WHEN a.speciality_id != ly_mjr_spclty_code THEN 'FALSE'
                    ELSE 'TRUE'
                END AS flag
FROM customerspecialitymapping a
INNER JOIN src b ON b.customer_id=a.customer_id) xyz where flag!='TRUE'",NA,NA,"DTT | TEST | The display specialty of the HCP does not get correctly updated based on the source data i.e., Universal Customer List"
77,Post,US_FIA,s3://aws-a0188-use1-00-p-s3b-data-lake-lilly-0071a-pdb03/01_INPUT_FILES/FI_MASTER_FILES/insightentitymapping/,insightentitymapping,",",parquet,insight_id,Custom_Count_Check,Daily,Active,NA,NA,NA,prerequisite condition,"select count(*) from
(select count(*) as flag, x.entity_id, y.user_id from src as x
join insight as y 
on y.insight_id=x.insight_id
group by x.entity_id, y.user_id having flag >7
) xyz",NA,NA,DTT | TEST | The insight per HCP exceed 7
78,Post,US_FIA,s3://aws-a0188-use1-00-p-s3b-data-lake-lilly-0071a-pdb03/01_INPUT_FILES/FI_MASTER_FILES/alignment/,alignment,",",parquet,address,Custom_Count_Check,Daily,Active,NA,NA,NA,prerequisite condition,"select count(*) from
(
select distinct(concat(address)) from src
except
select distinct(concat(name,"", "",city_vod__c,"", "",state_vod__c,"", "",zip_vod__c)) 
from ldg_veeva_address
) z",NA,NA,DTT | TEST |  the display address of the HCP is not correctly concatenated
79,Post,US_FIA,s3://aws-a0188-use1-00-p-s3b-data-lake-lilly-0071a-pdb03/01_INPUT_FILES/FI_MASTER_FILES/alignment/,alignment,",",parquet,product_id,Custom_Count_Check,Daily,Active,NA,NA,NA,prerequisite condition,"select count(*) from
(select distinct(alignment.product_id) from src as alignment
except
select distinct(rep_alignment.product_id) from rep_alignment) z",NA,NA,DTT | TEST | The products of HCP-Terr alignment are not the part of product bag
80,Post,US_FIA,s3://aws-a0188-use1-00-p-s3b-data-lake-lilly-0071a-pdb03/data/FIA_PO/REP_ALIGNMENT/sugg_posted_date=current_date/,REP_ALIGNMENT,",",parquet,customer_id,Custom_Count_Check,Daily,Active,NA,NA,NA,prerequisite condition,"select count(*) from 
	(select count(distinct a.customer_id, a.orgunit_id ) as cnt_rep_alignment, 
	count(distinct b.customer_id,b.orgunit_id) as cnt_fialignment
		from 
		(select distinct customer_id, orgunit_id
		from src) a
		LEFT JOIN
		(select distinct customer_id, orgunit_id
		from alignment) b
		ON a.customer_id=b.customer_id 
		and
		a.orgunit_id=b.orgunit_id
	) m 
where cnt_fialignment != cnt_rep_alignment",NA,NA,DTT | TEST | The HCP-Terr alignment of FIA output file with searchable universe validation is not correct
81,Post,US_FIA,s3://aws-a0188-use1-00-p-s3b-data-lake-lilly-0071a-pdb03/01_INPUT_FILES/FI_MASTER_FILES/payer/,payer,",",parquet,payer_id,Custom_Count_Check,Daily,Active,NA,NA,NA,prerequisite condition,select count(*) as null_in_payer from src where Payer_Id IS NULL or Payer_Name IS NULL or Is_Deleted IS NULL,NA,NA,DTT | NULL | Either Payer_Id IS NULL or Payer_Name IS NULL or Is_Deleted IS NULL
82,Post,US_FIA,s3://aws-a0188-use1-00-p-s3b-data-lake-lilly-0071a-pdb03/01_INPUT_FILES/FI_MASTER_FILES/plan/,plan,",",parquet,Plan_Id,Custom_Count_Check,Daily,Active,NA,NA,NA,prerequisite condition,select count(*) as null_in_payer from src where Plan_Id IS NULL or Plan_Name IS NULL or Payer_Id IS NULL or Is_Deleted  IS NULL ,NA,NA,DTT | NULL |Either Plan_Id IS NULL or Plan_Name IS NULL or Payer_Id IS NULL or Is_Deleted  IS NULL 
83,Post,US_FIA,s3://aws-a0188-use1-00-p-s3b-data-lake-lilly-0071a-pdb03/01_INPUT_FILES/FI_MASTER_FILES/channel/,channel,",",parquet,channel_id,Custom_Count_Check,Daily,Active,NA,NA,NA,prerequisite condition,select count(*) as null_in_channel from src where Channel_Id IS NULL or Channel_Name IS NULL or Is_Deleted IS NULL,NA,NA,DTT | NULL | Either Channel_Id IS NULL or Channel_Name IS NULL or Is_Deleted IS NULL
84,Post,US_FIA,s3://aws-a0188-use1-00-p-s3b-data-lake-lilly-0071a-pdb03/01_INPUT_FILES/FI_MASTER_FILES/customerproductorgunitplanchannelnumericmetric/,customerproductorgunitplanchannelnumericmetric,",",parquet,customer_id,Custom_Count_Check,Daily,Active,NA,NA,NA,prerequisite condition,"select count(*) as null_managed_care_data from src where 
Orgunit_Id IS NULL OR Product_Id IS NULL OR Customer_Id IS NULL OR Plan_Id IS NULL OR 
Channel_Id IS NULL OR Time_Id IS NULL OR SalesForce_Id IS NULL",NA,NA,DTT | NULL | Either Orgunit_Id IS NULL OR Product_Id IS NULL OR Customer_Id IS NULL OR Plan_Id IS NULL OR Channel_Id IS NULL OR Time_Id IS NULL OR SalesForce_Id IS NULL
85,Post,US_FIA,s3://aws-a0188-use1-00-p-s3b-data-lake-lilly-0071a-pdb03/01_INPUT_FILES/FI_MASTER_FILES/POST_PROCESSING_MASTER/date=current_date/,POST_PROCESSING_MASTER,|,csv,channel_id,Custom_Count_Check,Daily,Active,NA,NA,NA,prerequisite condition,"select count(*) from
(select distinct channel_id_pp
from 
(select post_processing.channel_id as channel_id_pp,xyz.channel_id as channel_id_po,
post_processing.customer_id,orgunit_id
from src post_processing
inner join (select * from PO_PRE_PROCESSING_OUTPUT where actual_count>0 and channel_id='VAE') xyz
on xyz.customer_id=post_processing.customer_id
and geography_id=orgunit_id and xyz.product_id=post_processing.product_id
)x
where channel_id_pp != 'VAE'
)z",NA,NA,DTT | TEST | These records have suggested VAE in PO output but does not contain channel ID as VAE in post processing
86,Post,US_FIA,s3://aws-a0188-use1-00-p-s3b-data-lake-lilly-0071a-pdb03/01_INPUT_FILES/FI_MASTER_FILES/suggestedengagements/,suggestedengagements,",",parquet,hcp_id,Custom_count_Check,Daily,Active,NA,NA,NA,prerequisite condition,"select count(*) as count_id from 
(select distinct(hcp_id)
from src
except
select distinct(customer_id)
from PO_PRE_PROCESSING_OUTPUT
where actual_count>0
) as count_table",NA,NA,DTT | SUBSET | hcp_id in suggestedengagement is not a subset of hcp_id in post_processing_master file
87,Post,US_FIA,s3://aws-a0188-use1-00-p-s3b-data-lake-lilly-0071a-pdb03/data/FIA_PO/REP_ALIGNMENT/sugg_posted_date=current_date/,REP_ALIGNMENT,",",parquet,customer_id,Custom_Count_Check,Daily,Active,NA,NA,NA,prerequisite condition,"select count(*) from (
select 
count(distinct a.customer_id, a.channel_id, a.product_id, a.geography_id,
a.salesforce_id) as cnt_pp, 
count(distinct b.lilly_person_id, b.suggestion_channel, b.product_id, b.territory_id, b.sleeve_name)
as cnt_sugg_eng_summary
from (
select distinct p.customer_id, p.channel_id, p.product_id, p.geography_id,
upper(r.salesforce_id) as salesforce_id 
from PO_PRE_PROCESSING_OUTPUT p
left join 
src r
on p.customer_id=r.customer_id and p.geography_id =r.orgunit_id
where actual_count>0 ) a

LEFT JOIN
(select distinct lilly_person_id, suggestion_channel, product_id, territory_id, sleeve_name
from suggested_engagement_extract) b
ON a.customer_id=b.lilly_person_id and a.channel_id=b.suggestion_channel
and substr(trim(a.product_id),1,9)=b.product_id and 
a.geography_id=b.territory_id and upper(trim(a.salesforce_id)) = upper(trim(b.sleeve_name))
) m 
where cnt_pp != cnt_sugg_eng_summary",NA,NA,DTT | TEST | The summary of suggested engagements are not captured correctly in suggested engagement reporting extracts based on PO output at HCP-Rep-product level
88,Post,US_FIA,s3://aws-a0188-use1-00-p-s3b-data-lake-lilly-0071a-pdb03/01_INPUT_FILES/FI_MASTER_FILES/suggestedengagements/,suggestedengagements,",",parquet,customer_id,Custom_Count_Check,Daily,Active,NA,NA,NA,prerequisite condition,"select count(*) from(select distinct hcp_id, orgunit_id from src
except
select distinct customer_id, geography_id from PO_PRE_PROCESSING_OUTPUT where actual_count>0) z
",NA,NA,DTT | TEST |The volume of CALL and VAE of suggested engagement FIA output file with the PO output file at HCP-Rep-product level is not correct
89,Post,US_FIA,s3://aws-a0188-use1-00-p-s3b-data-lake-lilly-0071a-pdb03/01_INPUT_FILES/FI_MASTER_FILES/POST_PROCESSING_MASTER/date=current_date/,POST_PROCESSING_MASTER,|,csv,customer_id,Custom_Count_Check,Daily,Active,NA,NA,NA,prerequisite condition,"select count(*) from(
select distinct customer_id 
from src
except
select distinct customer_id 
from PO_PRE_PROCESSING_OUTPUT where actual_count>0) n",NA,NA,DTT | TEST | The generated insight does not have a part of either only PO suggested CALL or VAE
